ID,type,Pd,Qd,Gs,Bs,area_num,Vm,Va,baseKV,zone,max_Vm,min_Vm
847,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
848,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
849,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
850,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
851,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
852,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
853,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
854,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
855,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
856,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
857,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
858,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
859,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
860,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
861,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
862,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
863,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
864,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
865,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
866,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
867,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
868,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
869,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
870,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
871,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
872,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
873,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
874,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
875,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
876,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
877,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
878,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
879,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
880,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
881,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
882,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
883,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
884,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
885,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
886,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
887,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
888,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
889,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
890,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
891,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
892,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
893,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
894,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
895,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
896,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
897,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
898,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
899,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
900,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
901,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
902,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
903,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
904,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
905,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
906,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
907,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
908,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
909,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
910,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
911,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
912,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
913,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
914,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
915,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
916,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
917,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
918,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
919,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
920,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
921,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
922,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
923,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
924,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
925,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
926,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
927,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
928,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
929,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
930,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
931,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
932,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
933,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
934,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
935,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
936,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
937,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
938,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
939,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
940,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
941,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
942,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
943,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
944,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
945,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
946,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
947,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
948,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
949,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
950,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
951,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
952,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
953,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
954,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
955,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
956,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
957,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
958,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
959,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
960,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
961,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
962,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
963,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
964,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
965,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
966,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
967,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
968,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
969,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
970,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
971,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
972,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
973,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
974,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
975,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
976,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
977,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
978,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
979,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
980,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
981,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
982,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
983,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
984,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
985,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
986,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
987,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
988,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
989,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
990,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
991,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
992,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
993,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
994,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
995,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
996,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
997,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
998,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
999,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1000,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1001,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1002,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1003,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1004,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1005,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1006,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1007,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1008,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1009,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1010,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1011,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1012,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1013,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1014,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1015,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1016,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1017,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1018,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1019,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1020,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1021,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1022,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1023,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1024,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1025,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1026,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1027,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1028,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1029,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1030,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1031,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1032,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1033,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1034,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1035,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1036,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1037,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1038,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1039,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1040,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1041,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1042,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1043,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1044,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1045,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1046,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1047,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1048,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1049,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1050,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1051,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1052,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1053,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1054,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1055,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1056,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1057,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1058,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1059,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1060,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1061,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1062,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1063,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1064,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1065,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1066,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1067,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1068,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1069,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1070,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1071,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1072,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1073,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1074,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1075,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1076,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1077,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1078,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1079,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1080,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1081,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1082,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1083,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1084,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1085,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1086,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1087,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1088,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1089,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1090,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1091,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1092,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1093,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1094,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1095,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1096,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1097,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1098,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1099,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1100,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1101,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1102,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1103,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1104,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1105,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1106,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1107,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1108,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1109,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1110,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1111,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1112,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1113,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1114,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1115,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1116,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1117,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1118,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1119,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1120,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1121,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1122,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1123,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1124,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1125,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1126,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1127,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1128,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1129,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1130,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1131,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1132,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
1133,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
